issue_id;status;changed_at;assignee_id;issue_type;priority;summary;actual_time_spent
65;Code Review;45452,65556;1;Задача;Средний;Create settings admin tool;40.0
65;QA;45453,73889;1;Задача;Средний;Create settings admin tool;40.0
65;Done;45454,53056;1;Задача;Средний;Create settings admin tool;40.0
65;Done;45454,53056;1;Задача;Средний;Create settings admin tool;40.0
65;Reopened;45458,53056;1;Задача;Средний;Create settings admin tool;40.0
65;Done;45462,53056;1;Задача;Средний;Create settings admin tool;40.0
66;Backlog;45949,38889;2;Задача;Низкий;Refine reports UX;4.78
66;Selected for Development;45967,38889;2;Задача;Низкий;Refine reports UX;4.78
66;In Progress;45970,59722;2;Задача;Низкий;Refine reports UX;4.78
66;Code Review;45971,59722;2;Задача;Низкий;Refine reports UX;4.78
66;QA;45977,63889;2;Задача;Низкий;Refine reports UX;4.78
66;Done;45982,43056;2;Задача;Низкий;Refine reports UX;4.78
66;Done;45982,47222;2;Задача;Низкий;Refine reports UX;4.78
67;Backlog;46014,62639;4;Ошибка;Средний;Fix session issue in reports;9.0
67;Selected for Development;46016,66806;4;Ошибка;Средний;Fix session issue in reports;9.0
67;In Progress;46020,66806;4;Ошибка;Средний;Fix session issue in reports;9.0
67;Code Review;46021,79306;4;Ошибка;Средний;Fix session issue in reports;9.0
67;QA;46023,00139;4;Ошибка;Средний;Fix session issue in reports;9.0
67;Done;46024,70972;4;Ошибка;Средний;Fix session issue in reports;9.0
67;Done;46024,70972;4;Ошибка;Средний;Fix session issue in reports;9.0
67;Reopened;46028,70972;4;Ошибка;Средний;Fix session issue in reports;9.0
67;Done;46032,70972;4;Ошибка;Средний;Fix session issue in reports;9.0
68;Backlog;45455,59514;4;Задача;Средний;Refine checkout UX;8.33
68;Selected for Development;45456,76181;4;Задача;Средний;Refine checkout UX;8.33
68;In Progress;45457,97014;4;Задача;Средний;Refine checkout UX;8.33
68;Code Review;45461,01181;4;Задача;Средний;Refine checkout UX;8.33
68;QA;45462,22014;4;Задача;Средний;Refine checkout UX;8.33
68;Done;45466,51181;4;Задача;Средний;Refine checkout UX;8.33
68;Done;45466,59514;4;Задача;Средний;Refine checkout UX;8.33
68;Reopened;45468,59514;4;Задача;Средний;Refine checkout UX;8.33
68;Done;45470,59514;4;Задача;Средний;Refine checkout UX;8.33
69;Backlog;46015,39583;5;Ошибка;Средний;Fix session issue in admin;0.0
69;Selected for Development;46016,52083;5;Ошибка;Средний;Fix session issue in admin;0.0
69;In Progress;46025,64583;5;Ошибка;Средний;Fix session issue in admin;0.0
69;Code Review;46026,8125;5;Ошибка;Средний;Fix session issue in admin;0.0
69;QA;46028,8125;5;Ошибка;Средний;Fix session issue in admin;0.0
69;Done;46029,35417;5;Ошибка;Средний;Fix session issue in admin;0.0
69;Done;46029,39583;5;Ошибка;Средний;Fix session issue in admin;0.0
70;Backlog;45913,52083;2;Ошибка;Средний;Resolve UI regression in login;13.5
70;Selected for Development;45914,5625;2;Ошибка;Средний;Resolve UI regression in login;13.5
70;In Progress;45921,64583;2;Ошибка;Средний;Resolve UI regression in login;13.5
70;Code Review;45923,6875;2;Ошибка;Средний;Resolve UI regression in login;13.5
70;QA;45924,6875;2;Ошибка;Средний;Resolve UI regression in login;13.5
70;Done;45925,72917;2;Ошибка;Средний;Resolve UI regression in login;13.5
70;Done;45925,72917;2;Ошибка;Средний;Resolve UI regression in login;13.5
71;Backlog;45568,66736;8;Задача;Низкий;Implement checkout service;8.33
71;Selected for Development;45571,83403;8;Задача;Низкий;Implement checkout service;8.33
71;In Progress;45572,95903;8;Задача;Низкий;Implement checkout service;8.33
71;Code Review;45574,00069;8;Задача;Низкий;Implement checkout service;8.33
71;QA;45579,08403;8;Задача;Низкий;Implement checkout service;8.33
71;Done;45581,58403;8;Задача;Низкий;Implement checkout service;8.33
71;Done;45581,70903;8;Задача;Низкий;Implement checkout service;8.33
72;Backlog;45616,60417;6;Задача;Высокий;Implement settings service;8.83
72;Selected for Development;45616,72917;6;Задача;Высокий;Implement settings service;8.83
72;In Progress;45617,89583;6;Задача;Высокий;Implement settings service;8.83
72;Code Review;45619,02083;6;Задача;Высокий;Implement settings service;8.83
72;QA;45620,02083;6;Задача;Высокий;Implement settings service;8.83
72;Done;45622,60417;6;Задача;Высокий;Implement settings service;8.83
72;Done;45622,6875;6;Задача;Высокий;Implement settings service;8.83
73;Backlog;45614,42569;8;Задача;Средний;Optimize checkout query;8.0
73;Selected for Development;45624,63403;8;Задача;Средний;Optimize checkout query;8.0
73;In Progress;45630,63403;8;Задача;Средний;Optimize checkout query;8.0
73;Code Review;45631,63403;8;Задача;Средний;Optimize checkout query;8.0
73;QA;45632,84236;8;Задача;Средний;Optimize checkout query;8.0
73;Done;45633,55069;8;Задача;Средний;Optimize checkout query;8.0
73;Done;45633,55069;8;Задача;Средний;Optimize checkout query;8.0
74;Backlog;45375,62917;6;Ошибка;Средний;Fix API bug in payments;56.33
74;Selected for Development;45379,79583;6;Ошибка;Средний;Fix API bug in payments;56.33
74;In Progress;45380,9625;6;Ошибка;Средний;Fix API bug in payments;56.33
74;Code Review;45392,00417;6;Ошибка;Средний;Fix API bug in payments;56.33
74;QA;45393,0875;6;Ошибка;Средний;Fix API bug in payments;56.33
74;Done;45393,62917;6;Ошибка;Средний;Fix API bug in payments;56.33
74;Done;45393,67083;6;Ошибка;Средний;Fix API bug in payments;56.33
75;Backlog;45549,6625;7;Задача;Низкий;Design checkout endpoint;17.0
75;Selected for Development;45557,74583;7;Задача;Низкий;Design checkout endpoint;17.0
75;In Progress;45558,9125;7;Задача;Низкий;Design checkout endpoint;17.0
75;Code Review;45561,0375;7;Задача;Низкий;Design checkout endpoint;17.0
75;QA;45570,24583;7;Задача;Низкий;Design checkout endpoint;17.0
75;Done;45579,74583;7;Задача;Низкий;Design checkout endpoint;17.0
75;Done;45579,87083;7;Задача;Низкий;Design checkout endpoint;17.0
77;Backlog;45348,35694;8;Ошибка;Низкий;Fix API bug in offline sync;17.67
77;Selected for Development;45358,39861;8;Ошибка;Низкий;Fix API bug in offline sync;17.67
77;In Progress;45359,52361;8;Ошибка;Низкий;Fix API bug in offline sync;17.67
77;Code Review;45363,73194;8;Ошибка;Низкий;Fix API bug in offline sync;17.67
77;QA;45366,73194;8;Ошибка;Низкий;Fix API bug in offline sync;17.67
77;Done;45376,48194;8;Ошибка;Низкий;Fix API bug in offline sync;17.67
77;Done;45376,52361;8;Ошибка;Низкий;Fix API bug in offline sync;17.67
78;Backlog;45572,63611;7;Задача;Средний;Introduce billing caching;40.0
78;Selected for Development;45575,84444;7;Задача;Средний;Introduce billing caching;40.0
78;In Progress;45577,84444;7;Задача;Средний;Introduce billing caching;40.0
78;Code Review;45584,88611;7;Задача;Средний;Introduce billing caching;40.0
78;QA;45587,05278;7;Задача;Средний;Introduce billing caching;40.0
78;Done;45587,71944;7;Задача;Средний;Introduce billing caching;40.0
78;Done;45587,80278;7;Задача;Средний;Introduce billing caching;40.0
79;Backlog;45973,71042;7;Задача;Низкий;Design login endpoint;16.98
79;Selected for Development;45981,79375;7;Задача;Низкий;Design login endpoint;16.98
79;In Progress;45994,87708;7;Задача;Низкий;Design login endpoint;16.98
79;Code Review;45998,04375;7;Задача;Низкий;Design login endpoint;16.98
79;QA;46004,08542;7;Задача;Низкий;Design login endpoint;16.98
79;Done;46010,58542;7;Задача;Низкий;Design login endpoint;16.98
79;Done;46010,71042;7;Задача;Низкий;Design login endpoint;16.98
80;Backlog;45789,61806;8;Задача;Высокий;Implement export service;8.33
80;Selected for Development;45790,61806;8;Задача;Высокий;Implement export service;8.33
80;In Progress;45791,82639;8;Задача;Высокий;Implement export service;8.33
80;Code Review;45792,86806;8;Задача;Высокий;Implement export service;8.33
80;QA;45793,95139;8;Задача;Высокий;Implement export service;8.33
80;Done;45794,57639;8;Задача;Высокий;Implement export service;8.33
80;Done;45794,65972;8;Задача;Высокий;Implement export service;8.33
81;Backlog;45521,66458;7;Ошибка;Средний;Fix auth issue in payments;8.98
81;Selected for Development;45521,87292;7;Ошибка;Средний;Fix auth issue in payments;8.98
81;In Progress;45529,08125;7;Ошибка;Средний;Fix auth issue in payments;8.98
81;Code Review;45531,12292;7;Ошибка;Средний;Fix auth issue in payments;8.98
81;QA;45534,12292;7;Ошибка;Средний;Fix auth issue in payments;8.98
81;Done;45534,62292;7;Ошибка;Средний;Fix auth issue in payments;8.98
81;Done;45534,70625;7;Ошибка;Средний;Fix auth issue in payments;8.98
82;Backlog;45685,51528;8;Задача;Средний;Optimize profile query;8.88
82;Selected for Development;45689,68194;8;Задача;Средний;Optimize profile query;8.88
82;In Progress;45694,89028;8;Задача;Средний;Optimize profile query;8.88
82;Code Review;45696,93194;8;Задача;Средний;Optimize profile query;8.88
82;QA;45701,01528;8;Задача;Средний;Optimize profile query;8.88
82;Done;45703,51528;8;Задача;Средний;Optimize profile query;8.88
82;Done;45703,64028;8;Задача;Средний;Optimize profile query;8.88
83;Backlog;45446,56806;7;Задача;Средний;Introduce billing caching;15.21
83;Selected for Development;45451,65139;7;Задача;Средний;Introduce billing caching;15.21
83;In Progress;45452,69306;7;Задача;Средний;Introduce billing caching;15.21
83;Code Review;45454,90139;7;Задача;Средний;Introduce billing caching;15.21
83;QA;45456,02639;7;Задача;Средний;Introduce billing caching;15.21
83;Done;45456,69306;7;Задача;Средний;Introduce billing caching;15.21
83;Done;45456,69306;7;Задача;Средний;Introduce billing caching;15.21
84;Backlog;45337,43194;7;Задача;Средний;Add billing audit logging;8.0
84;Selected for Development;45339,43194;7;Задача;Средний;Add billing audit logging;8.0
84;In Progress;45341,55694;7;Задача;Средний;Add billing audit logging;8.0
84;Code Review;45342,55694;7;Задача;Средний;Add billing audit logging;8.0
84;QA;45343,72361;7;Задача;Средний;Add billing audit logging;8.0
84;Done;45352,34861;7;Задача;Средний;Add billing audit logging;8.0
84;Done;45352,43194;7;Задача;Средний;Add billing audit logging;8.0
85;Backlog;45316,46667;7;Задача;Средний;Design checkout endpoint;7.4
85;Selected for Development;45325,59167;7;Задача;Средний;Design checkout endpoint;7.4
85;In Progress;45333,75833;7;Задача;Средний;Design checkout endpoint;7.4
85;Code Review;45334,925;7;Задача;Средний;Design checkout endpoint;7.4
85;QA;45341,13333;7;Задача;Средний;Design checkout endpoint;7.4
85;Done;45343,50833;7;Задача;Средний;Design checkout endpoint;7.4
85;Done;45343,50833;7;Задача;Средний;Design checkout endpoint;7.4
86;Backlog;45296,49514;6;Задача;Средний;Add export audit logging;19.04
86;Selected for Development;45301,53681;6;Задача;Средний;Add export audit logging;19.04
86;In Progress;45315,62014;6;Задача;Средний;Add export audit logging;19.04
86;Code Review;45318,62014;6;Задача;Средний;Add export audit logging;19.04
